entropy_ElectronAffinity;gmean_Density;gmean_FusionHeat;gmean_ThermalConductivity;mean_Density;mean_ElectronAffinity;mean_FusionHeat;mean_ThermalConductivity;mean_Valence;mean_atomic_mass;mean_atomic_radius;mean_fie;number_of_elements;range_Density;range_ThermalConductivity;range_atomic_mass;range_atomic_radius;range_fie;std_ElectronAffinity;std_atomic_radius;std_fie;wtd_entropy_Density;wtd_entropy_ElectronAffinity;wtd_entropy_Valence;wtd_gmean_Density;wtd_gmean_FusionHeat;wtd_gmean_ThermalConductivity;wtd_mean_ElectronAffinity;wtd_mean_ThermalConductivity;wtd_mean_Valence;wtd_mean_atomic_mass;wtd_mean_atomic_radius;wtd_mean_fie;wtd_range_Density;wtd_range_ElectronAffinity;wtd_range_FusionHeat;wtd_range_Valence;wtd_range_atomic_mass;wtd_std_Density;wtd_std_ElectronAffinity;wtd_std_fie;min;max;mean
0.52731823;0.149486616;0.16000448;-0.968315684;0.26174807;0.305878698;-0.006936931;-1.169456572;0.084104517;0.774475;0.962023559;-0.141998753;-0.299320151;-0.282892638;-0.028202506;0.348428704;0.320095269;0.085319666;-0.563936128;0.620166417;-0.022921824;-0.103620632;0.407066636;-0.46040511;0.176431183;-0.093719892;-0.83825227;0.622731915;0.105353242;-0.482205138;0.817445366;0.71321403;0.193171403;0.460087549;0.384110455;0.274286059;0.43820921;0.722756146;0.446201301;-0.65217889;0.042041595;1.245034292;1.182782951;1.22178067
0.498026306;-0.072297442;-0.397167724;-0.903645651;-0.236022474;0.26538161;-0.355220152;-1.14025714;0.084104517;0.459774371;0.187317096;-0.417464396;-0.299320151;-0.282892638;-0.028202506;-0.488002719;0.320095269;0.085319666;-0.534197713;-0.063794235;0.29809791;-0.394419674;0.337214294;-0.46040511;-0.046667285;-0.792262458;-0.699815435;0.582015907;0.125449965;-0.482205138;0.510104892;-0.158428449;-0.335120299;0.460087549;0.384110455;0.274286059;0.43820921;0.722756146;-0.262618966;-0.605843977;0.88660358;0.791280122;0.726698735;0.762918585
0.912650185;0.281040474;0.370770054;0.46516325;-0.844381704;-0.845251031;-0.250452794;0.20285207;0.545129621;-0.210079721;1.468301032;-1.145987154;1.150080118;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.175875196;-0.086316647;-0.594871738;-0.689727268;-0.682548079;0.209082018;-0.761455156;-0.455708608;0.800669626;0.016699462;1.299852113;-0.941890365;-0.512150481;0.274525567;-0.088882698;0.460087549;0.611292154;0.274286059;0.43820921;0.722756146;-0.460443539;0.262778628;0.499073859;1.781289221;1.72179157;1.764072225
0.52731823;-0.014476669;-0.161488227;-0.420018477;-0.11576338;0.305878698;-0.223437312;-0.76066452;0.084104517;1.045592808;0.737766425;-0.096347197;-0.299320151;-0.282892638;-0.028202506;1.069022921;0.320095269;0.085319666;-0.563936128;0.372704414;-0.069443585;-0.316773362;0.497342549;-0.403988996;0.40462905;-0.186635081;0.632665374;0.548758314;0.497951146;-0.466182025;1.158945871;0.635396452;-0.068938135;0.535023101;0.065798548;0.341594642;0.346921114;0.757350739;-0.091409402;-0.625046814;-0.045591744;1.220284065;1.15790563;1.196751829
1.092609163;0.71014641;0.300140093;-0.376097876;-0.589114758;-0.800366759;-0.292811564;-1.804608902;0.545129621;0.469573256;1.893030445;-1.320638942;1.150080118;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.258632596;0.119411092;-0.426815187;0.516137457;0.239725689;1.6557076;0.064410945;-0.176257662;0.477076441;0.233250861;0.469902366;1.041170365;-0.588878601;0.098712291;-0.124382776;0.543413816;0.013593432;0.349131349;-0.134596295;-1.134048533;-0.170071969;-0.100417757;-0.095257146;-1.71261789;-1.790056895;-1.769165828
1.092609163;0.71014641;0.300140093;-0.376097876;-0.589114758;-0.800366759;-0.292811564;-1.804608902;0.545129621;0.469573256;1.893030445;-1.320638942;1.150080118;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.258632596;0.119411092;-0.426815187;0.516351383;0.139293144;1.582063362;-0.358382159;-0.514774522;0.054738015;0.317870735;0.346513899;1.011771885;-0.660682183;-0.091048202;0.264555366;0.460087549;0.367674909;0.274286059;-0.02946111;-1.157937744;-0.201442689;-0.13204287;-0.143305031;-1.811618799;-1.889566179;-1.869281192
0.498026306;-0.072297442;-0.397167724;-0.903645651;-0.236022474;0.26538161;-0.355220152;-1.14025714;0.084104517;0.459774371;0.187317096;-0.417464396;-0.299320151;-0.282892638;-0.028202506;-0.488002719;0.320095269;0.085319666;-0.534197713;-0.063794235;0.29809791;-0.038125969;0.740178784;0.12907801;0.26781252;-0.543010415;-0.543358843;0.682438244;0.178739279;0.126567193;0.369809939;-0.410148218;-0.238897388;0.501589824;-0.090123391;0.311564215;-0.17572094;-0.260864128;-0.17937075;-0.814129168;0.433506124;-1.518741108;-1.595184548;-1.573106573
-1.441699077;0.232227205;-0.397167724;0.063969772;0.474186895;-0.706548505;-0.355220152;0.071519301;-0.837945689;0.005261424;-0.505841318;1.274237037;-0.299320151;-0.282892638;-0.028202506;-0.559974141;0.320095269;0.085319666;0.750461996;-0.236907144;-0.497625113;0.079255104;-1.735567154;-0.834485954;0.183687007;-0.681515646;0.869903935;-0.319843858;0.860236332;-2.091103476;0.016996948;-0.792089603;2.596102214;0.460087549;0.658212993;0.274286059;0.126429001;0.55100323;0.654028031;0.745620943;-2.506202501;1.038782397;0.975471944;1.013206995
0.498026306;-0.072297442;-0.397167724;-0.903645651;-0.236022474;0.26538161;-0.355220152;-1.14025714;0.084104517;0.459774371;0.187317096;-0.417464396;-0.299320151;-0.282892638;-0.028202506;-0.488002719;0.320095269;0.085319666;-0.534197713;-0.063794235;0.29809791;-0.3071738;0.351486259;-0.274962836;0.003459402;-0.615311183;-0.594200041;0.518707668;0.154666861;-0.478663666;0.421309326;-0.0719958;-0.320808844;0.47665009;0.148616223;0.289162856;0.105771754;0.558384816;-0.306432182;-0.537764506;0.753831535;0.832530501;0.768160936;0.80463332
1.092609163;0.71014641;0.300140093;-0.376097876;-0.589114758;-0.800366759;-0.292811564;-1.804608902;0.545129621;0.469573256;1.893030445;-1.320638942;1.150080118;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.258632596;0.119411092;-0.426815187;0.489621933;0.20610325;1.564321265;-0.127656174;-0.39452087;0.248544523;0.301780857;0.405448143;1.141779379;-0.570257056;0.053836259;0.015407005;0.501589824;0.191317724;0.311564215;0.074666261;-1.059831229;-0.14955158;-0.148844357;-0.030191828;-1.972495278;-2.051268764;-2.031968658
2.093863042;1.707932679;2.138460885;0.636913502;1.01103082;0.177469182;1.90356911;-0.332470854;3.618630311;-0.12180289;0.822712306;-0.532544362;1.150080118;0.575779174;-0.028202506;-0.396711949;-0.253162119;-0.704069035;-0.988877838;-0.875879695;-1.131892795;1.404505882;0.611562696;2.183216034;-0.60156926;0.015068344;0.427168299;-0.238157344;-0.425953828;3.884804618;-1.443559956;-0.62865665;0.563025233;-0.61447856;0.21922479;-0.659566991;0.126429001;-1.369527809;0.165161165;0.314807797;-0.845415355;-2.04674596;-2.125900727;-2.107055181
1.115042772;2.478345604;2.019095129;0.067111784;3.549518782;-0.791086176;1.66824261;-1.439615998;4.38700548;1.168354073;0.788733956;-0.2113407;1.150080118;7.562245284;-0.028202506;1.668742975;-0.253162119;-0.704069035;-0.27267;-0.886227266;-1.184663422;1.238787674;-0.498766784;1.63082264;-0.509474324;-0.299990867;0.426105466;-0.279764012;-0.105662332;2.850512821;-1.26188705;-0.830797428;0.813926433;-0.077195503;0.586638832;-0.192640468;0.126429001;-1.256203457;2.499215163;0.524630486;-1.11635449;-1.898244596;-1.976636802;-1.956882135
2.301200279;1.483222967;0.048276997;-0.755844768;0.241920966;-0.075300143;-0.426163248;-2.072270365;1.313504794;1.202742295;1.485290202;-1.354791149;1.150080118;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-1.191656809;-0.081922177;-0.389598697;0.285109963;0.618996933;0.735238452;-0.104194298;-0.476956441;-0.633314823;0.486078795;0.137382393;0.207322717;0.273996694;0.404626788;-0.169764842;0.460087549;0.024980466;0.274286059;0.243346578;0.361856966;-0.315543247;-0.476275597;0.639312731;-1.357864629;-1.433481962;-1.410419107
0.52731823;-0.00521986;-0.291496384;-0.903645651;-0.095909284;0.305878698;-0.298741792;-1.14025714;1.006154724;0.494121793;1.24744173;-0.492685711;-0.299320151;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.563936128;0.988288885;0.397395881;-0.182353767;0.402887138;0.262898628;0.218261396;-0.19226017;-0.356789063;0.44002038;0.222548017;0.824324829;0.337531642;0.930809766;-0.488557179;0.518280605;-0.260950483;0.326556204;-0.385006289;0.335182841;-0.240078068;-0.468235545;0.751313809;-2.463374789;-2.544668962;-2.528374004
0.52731823;-0.00521986;-0.291496384;-0.903645651;-0.095909284;0.305878698;-0.298741792;-1.14025714;1.006154724;0.494121793;1.24744173;-0.492685711;-0.299320151;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.563936128;0.988288885;0.397395881;-0.182204532;0.332479266;0.217944436;-0.082995578;-0.429470995;-0.632613079;0.498140902;0.137507997;0.804913526;0.28228077;0.793496885;-0.21433949;0.460087549;-0.011615136;0.274286059;-0.310063302;0.310549146;-0.26035179;-0.489563538;0.716160584;-2.096246415;-2.175655369;-2.157112863
0.52731823;-0.00521986;-0.291496384;-0.903645651;-0.095909284;0.305878698;-0.298741792;-1.14025714;1.006154724;0.494121793;1.24744173;-0.492685711;-0.299320151;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.563936128;0.988288885;0.397395881;-0.183009996;0.373215874;0.249747397;0.113802159;-0.261143055;-0.445502688;0.453976285;0.195009151;0.794856013;0.308382053;0.875457228;-0.3870467;0.49909065;-0.195277147;0.309319408;-0.391583958;0.30982193;-0.253829596;-0.468521013;0.722477355;-1.955995126;-2.034683884;-2.015282764
0.52731823;-0.00521986;-0.291496384;-0.903645651;-0.095909284;0.305878698;-0.298741792;-1.14025714;1.006154724;0.494121793;1.24744173;-0.492685711;-0.299320151;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.563936128;0.988288885;0.397395881;-0.182952408;0.346067579;0.232389159;-0.002268295;-0.352652151;-0.551844893;0.4763997;0.162214743;0.787418577;0.287098801;0.822527214;-0.281325205;0.47665009;-0.099093362;0.289162856;-0.36261916;0.300358476;-0.261657398;-0.476751049;0.708912817;-2.133371757;-2.21297135;-2.194656125
0.52731823;-0.00521986;-0.291496384;-0.903645651;-0.095909284;0.305878698;-0.298741792;-1.14025714;1.006154724;0.494121793;1.24744173;-0.492685711;-0.299320151;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.563936128;0.988288885;0.397395881;-0.18574426;0.352427313;0.246363308;0.074760718;-0.265769512;-0.467496037;0.449384107;0.187501713;0.746814433;0.281007749;0.841580771;-0.337440183;0.493263748;-0.203381042;0.304085571;-0.446611478;0.272908054;-0.270117059;-0.45722455;0.684091803;-1.993120468;-2.071999865;-2.052826026
0.52731823;-0.00521986;-0.291496384;-0.903645651;-0.095909284;0.305878698;-0.298741792;-1.14025714;1.006154724;0.494121793;1.24744173;-0.492685711;-0.299320151;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.563936128;0.988288885;0.397395881;-0.185658886;0.3122803;0.220607233;-0.096020281;-0.400970539;-0.624189364;0.482567033;0.139015251;0.735960749;0.249609742;0.763390824;-0.181209382;0.460087549;-0.061080835;0.274286059;-0.403597365;0.259023272;-0.281758832;-0.469426876;0.6638674;-2.219997553;-2.300041973;-2.282257068
0.912650185;0.281040474;0.370770054;0.46516325;-0.844381704;-0.845251031;-0.250452794;0.20285207;0.545129621;-0.210079721;1.468301032;-1.145987154;1.150080118;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.175875196;-0.086316647;-0.594871738;-0.434171765;-0.351154491;0.392568706;-0.618801038;-0.41358335;0.157509831;0.172304329;0.814931119;-0.485735735;-0.322408219;0.33942395;0.053300139;0.443575891;0.722054362;0.259454963;0.458324065;0.826194122;-0.459312691;0.028218808;0.393758002;-0.338980265;-0.409365586;-0.380065153
0.885285414;0.221405757;0.27261184;0.46516325;-0.961142695;-0.878998604;-0.297518094;0.20285207;-0.223245553;-0.238702573;0.584863834;-1.083302724;1.150080118;-0.282892638;-0.028202506;-0.488002719;0.320095269;0.085319666;-0.16471049;-0.977266524;-0.672755219;0.236200429;0.364909574;1.203096197;-0.943912652;-1.021810568;0.3237694;0.669027361;1.332232745;0.179993873;-0.993792835;-1.785170409;1.097566043;0.361772715;1.006506645;0.185977744;-0.05987869;-1.050786673;-0.138812046;-0.564575852;-0.819074099;0.832530501;0.768160936;0.80463332
0.885285414;0.221405757;0.27261184;0.46516325;-0.961142695;-0.878998604;-0.297518094;0.20285207;-0.223245553;-0.238702573;0.584863834;-1.083302724;1.150080118;-0.282892638;-0.028202506;-0.488002719;0.320095269;0.085319666;-0.16471049;-0.977266524;-0.672755219;0.199463438;0.289809148;1.199043458;-0.805969063;-0.816527177;0.572426886;0.542426432;1.403142046;-0.037291729;-0.962920312;-1.532595682;0.861066349;0.402517833;0.834212542;0.222575808;-0.111878903;-1.038587517;-0.185976245;-0.423022277;-0.706654292;0.832530501;0.768160936;0.80463332
-1.441699077;0.232227205;-0.397167724;0.063969772;0.474186895;-0.706548505;-0.355220152;0.071519301;-0.837945689;0.005261424;-0.505841318;1.274237037;-0.299320151;-0.282892638;-0.028202506;-0.559974141;0.320095269;0.085319666;0.750461996;-0.236907144;-0.497625113;0.108571656;-1.542901251;-0.70514152;0.110026058;-0.570262482;0.670088155;-0.244519231;0.761008771;-1.861260848;-0.032228108;-0.645860103;2.282957616;0.460087549;0.666165676;0.274286059;-0.185351207;0.379250312;0.474398672;0.625747975;-2.175396376;1.232659179;1.170344291;1.20926625
0.52731823;0.149486616;0.16000448;-0.968315684;0.26174807;0.305878698;-0.006936931;-1.169456572;0.084104517;0.774475;0.962023559;-0.141998753;-0.299320151;-0.282892638;-0.028202506;0.348428704;0.320095269;0.085319666;-0.563936128;0.620166417;-0.022921824;0.00812016;0.355782569;-0.19059855;0.049631054;-0.043437046;-0.748227479;0.51890606;0.120425785;-0.482205138;0.531189416;0.592789747;0.245900938;0.460087549;0.054339124;0.274286059;-0.185351207;0.379250312;0.178942749;-0.516477571;-0.035876612;1.245034292;1.182782951;1.22178067
0.498026306;-0.072297442;-0.397167724;-0.903645651;-0.236022474;0.26538161;-0.355220152;-1.14025714;0.084104517;0.459774371;0.187317096;-0.417464396;-0.299320151;-0.282892638;-0.028202506;-0.488002719;0.320095269;0.085319666;-0.534197713;-0.063794235;0.29809791;-0.267993087;0.307798209;-0.184138362;-0.074224314;-0.536971119;-0.604992799;0.48009695;0.147589239;-0.480435761;0.308554752;-0.042074358;-0.189261447;0.468362445;0.018935089;0.281718732;-0.1959119;0.382806045;-0.359279902;-0.479163571;0.605321353;0.956281639;0.892547541;0.929777525
1.092609163;0.71014641;0.300140093;-0.376097876;-0.589114758;-0.800366759;-0.292811564;-1.804608902;0.545129621;0.469573256;1.893030445;-1.320638942;1.150080118;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.258632596;0.119411092;-0.426815187;0.466977277;0.073867977;1.612244977;-0.123393575;-0.196581214;0.595902174;0.16706312;0.501311969;0.919621351;-0.919972543;-0.235187179;0.15491176;0.526645372;-0.002239421;0.334069603;-0.270294433;-1.225264161;-0.21477622;0.027987791;-0.452017492;-1.601241866;-1.678108951;-1.656536043
1.092609163;0.71014641;0.300140093;-0.376097876;-0.589114758;-0.800366759;-0.292811564;-1.804608902;0.545129621;0.469573256;1.893030445;-1.320638942;1.150080118;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.258632596;0.119411092;-0.426815187;0.514772195;0.295691861;1.612244977;0.036612865;-0.196581214;0.219096013;0.281261795;0.393887061;0.919621351;-0.396261687;0.255262641;-0.13602116;0.526645372;0.17193586;0.334069603;-0.270294433;-1.225264161;-0.210917925;-0.177325215;0.063376719;-1.848744141;-1.92688216;-1.906824453
1.092609163;0.71014641;0.300140093;-0.376097876;-0.589114758;-0.800366759;-0.292811564;-1.804608902;0.545129621;0.469573256;1.893030445;-1.320638942;1.150080118;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.258632596;0.119411092;-0.426815187;0.524528126;0.196901928;1.576609961;-0.317410784;-0.467420287;-0.076109186;0.337312655;0.306320456;0.896850571;-0.506938691;0.053747696;0.204115247;0.460087549;0.436916286;0.274286059;-0.185351207;-1.243814203;-0.236007884;-0.181781919;-0.026790617;-1.910619709;-1.989075462;-1.969396556
0.912650185;0.281040474;0.370770054;0.46516325;-0.844381704;-0.845251031;-0.250452794;0.20285207;0.545129621;-0.210079721;1.468301032;-1.145987154;1.150080118;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.175875196;-0.086316647;-0.594871738;0.123933158;0.17623086;1.350958898;-0.50824768;-0.405677943;0.67505769;0.371564983;1.278499352;0.896850571;-0.69246392;-0.012198949;0.281841732;0.460087549;0.611292154;0.274286059;0.02250226;-0.647338765;-0.169853561;-0.240561719;-0.12406847;-1.448615463;-1.524698806;-1.502191524
0.912650185;0.281040474;0.370770054;0.46516325;-0.844381704;-0.845251031;-0.250452794;0.20285207;0.545129621;-0.210079721;1.468301032;-1.145987154;1.150080118;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.175875196;-0.086316647;-0.594871738;0.097905569;0.220613669;1.224688369;-0.420830004;-0.418038817;0.401417696;0.401033192;1.049899146;0.896850571;-0.488802707;0.156968489;0.173770863;0.460087549;0.631810081;0.274286059;0.230355728;-0.304618618;-0.181479616;-0.295232307;0.059371417;-1.300114099;-1.37543488;-1.352018478
0.912650185;0.281040474;0.370770054;0.46516325;-0.844381704;-0.845251031;-0.250452794;0.20285207;0.545129621;-0.210079721;1.468301032;-1.145987154;1.150080118;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.175875196;-0.086316647;-0.594871738;0.059770222;0.261853746;1.06628455;-0.332860969;-0.43039349;0.132799593;0.430501433;0.821298941;0.896850571;-0.285141495;0.326135963;0.065699833;0.460087549;0.652328007;0.274286059;0.43820921;0.038101532;-0.19349725;-0.35015629;0.242071223;-1.353739591;-1.429335742;-1.406247633
0.912650185;0.281040474;0.370770054;0.46516325;-0.844381704;-0.845251031;-0.250452794;0.20285207;0.545129621;-0.210079721;1.468301032;-1.145987154;1.150080118;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.175875196;-0.086316647;-0.594871738;0.0072078;0.299514279;0.86724111;-0.244337096;-0.442741963;-0.130888792;0.459969642;0.592698737;0.896850571;-0.081480282;0.495303401;-0.042371197;0.460087549;0.672845933;0.274286059;0.646062677;0.380821682;-0.205907068;-0.405336537;0.424036667;-1.564116525;-1.64079297;-1.618992782
1.092609163;0.71014641;0.300140093;-0.376097876;-0.589114758;-0.800366759;-0.292811564;-1.804608902;0.545129621;0.469573256;1.893030445;-1.320638942;1.150080118;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.258632596;0.119411092;-0.426815187;0.531072837;0.196076939;1.677014882;-0.043613762;-0.196581214;0.406287001;0.224162441;0.447599516;0.919621351;-0.658117117;0.010037712;0.009445219;0.526645372;0.084848223;0.334069603;-0.270294433;-1.225264161;-0.21260073;-0.074224766;-0.193607396;-1.807493762;-1.885419958;-1.865109718
1.092609163;0.71014641;0.300140093;-0.376097876;-0.589114758;-0.800366759;-0.292811564;-1.804608902;0.545129621;0.469573256;1.893030445;-1.320638942;1.150080118;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.258632596;0.119411092;-0.426815187;0.531244317;0.115813556;1.617662926;-0.37966505;-0.467420287;0.069490017;0.291914288;0.34902599;0.896850571;-0.715133897;-0.141224996;0.319772212;0.460087549;0.367674909;0.274286059;-0.185351207;-1.243814203;-0.237812721;-0.099570585;-0.232164557;-1.667242473;-1.678108951;-1.689907831
0.52731823;-0.00521986;-0.291496384;-0.903645651;-0.095909284;0.305878698;-0.298741792;-1.14025714;1.006154724;0.494121793;1.24744173;-0.492685711;-0.299320151;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.563936128;0.988288885;0.397395881;-0.183944222;0.406045735;0.236380477;0.148925296;-0.298886991;-0.447896596;0.477535694;0.196139624;0.911049359;0.365414292;0.931722462;-0.454250865;0.501589824;-0.123227843;0.311564215;-0.23831773;0.39708389;-0.217439646;-0.501270367;0.811081046;-2.178747174;-2.258579772;-2.240542333
2.093863042;1.707932679;2.138460885;0.636913502;1.01103082;0.177469182;1.90356911;-0.332470854;3.618630311;-0.12180289;0.822712306;-0.532544362;1.150080118;0.575779174;-0.028202506;-0.396711949;-0.253162119;-0.704069035;-0.988877838;-0.875879695;-1.131892795;1.452291069;0.571867886;2.269441975;-0.643364404;0.111918668;0.457456841;-0.290070271;-0.420929648;3.65496199;-1.552463384;-0.729010201;0.673459088;-0.61447856;0.054339124;-0.659566991;-0.185351207;-1.410410524;0.092565628;0.376206695;-1.025871026;-1.836369027;-1.914443499;-1.894310033
1.115042772;2.478345604;2.019095129;0.067111784;3.549518782;-0.791086176;1.66824261;-1.439615998;4.38700548;1.168354073;0.788733956;-0.2113407;1.150080118;7.562245284;-0.028202506;1.668742975;-0.253162119;-0.704069035;-0.27267;-0.886227266;-1.184663422;1.281969446;-0.339940968;1.85804183;0.298592918;0.496476193;1.35148109;-0.512388053;0.141079978;2.705065553;-1.237156827;-0.56179157;0.15071607;0.08236396;-0.123635332;-0.049076154;-0.241374219;-1.234295;2.526264101;0.650240626;-1.209332635;-1.716742928;-1.794203115;-1.773337301
0.52731823;-0.014476669;-0.161488227;-0.420018477;-0.11576338;0.305878698;-0.223437312;-0.76066452;0.084104517;1.045592808;0.737766425;-0.096347197;-0.299320151;-0.282892638;-0.028202506;1.069022921;0.320095269;0.085319666;-0.563936128;0.372704414;-0.069443585;-0.19557959;0.426222535;-0.145327393;0.228928403;-0.104310446;0.356970345;0.460897949;0.417531287;-0.469762013;0.787445619;0.538753397;0.040193781;0.518280605;-0.194639159;0.326556204;-0.259619049;0.404255939;-0.231217308;-0.495186533;-0.100368006;1.207908951;1.14546697;1.184237409
2.230058114;0.535371721;0.966049182;0.598670259;-0.902525841;-0.168105971;0.107243487;0.640843555;0.545129621;-0.239244834;-0.094703242;-1.110970335;1.150080118;-0.282892638;-0.028202506;0.10740991;0.320095269;0.085319666;-1.119371577;0.09433683;-0.654217949;0.885461105;1.430316762;1.707247127;-0.159947626;0.268302421;-0.148211588;-0.229135021;-0.30445898;0.683663217;0.040561705;0.20111663;-1.166556299;-0.731109058;-0.580066332;-0.757855712;-0.358800262;0.541587799;-1.400018618;-0.217684988;1.2097143;-0.800984511;-0.873742242;-0.847270185
0.52731823;-0.00521986;-0.291496384;-0.903645651;-0.095909284;0.305878698;-0.298741792;-1.14025714;1.006154724;0.494121793;1.24744173;-0.492685711;-0.299320151;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.563936128;0.988288885;0.397395881;-0.209505302;0.255974545;0.201852961;-0.126365092;-0.334340896;-0.604513718;0.446227974;0.142532177;0.575070898;0.173377342;0.693143335;-0.103905668;0.460087549;-0.176500802;0.274286059;-0.62184351;0.13879623;-0.331951329;-0.422603169;0.541603924;-0.982486179;-1.056175929;-1.030815019
0.52731823;-0.00521986;-0.291496384;-0.903645651;-0.095909284;0.305878698;-0.298741792;-1.14025714;1.006154724;0.494121793;1.24744173;-0.492685711;-0.299320151;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.563936128;0.988288885;0.397395881;-0.215505689;0.602736563;0.423868625;1.470305995;0.920096918;0.872230902;0.142421739;0.577799143;0.644296235;0.441541617;1.381814776;-1.490937883;0.757493163;-1.472278784;0.54142162;-1.045519532;0.242288402;-0.239707018;-0.308764983;0.684757034;-1.283613947;-1.35885;-1.335332584
0.52731823;-0.00521986;-0.291496384;-0.903645651;-0.095909284;0.305878698;-0.298741792;-1.14025714;1.006154724;0.494121793;1.24744173;-0.492685711;-0.299320151;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.563936128;0.988288885;0.397395881;-0.215182512;0.448673969;0.326024635;0.752429771;0.370695196;0.212042421;0.272399223;0.388560112;0.604160363;0.320078111;1.077690186;-0.882400505;0.628042061;-0.915445218;0.425146097;-0.874677769;0.189765734;-0.281471208;-0.354696987;0.620350608;-1.580616676;-1.65737785;-1.635678676
0.52731823;-0.00521986;-0.291496384;-0.903645651;-0.095909284;0.305878698;-0.298741792;-1.14025714;1.006154724;0.494121793;1.24744173;-0.492685711;-0.299320151;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.563936128;0.988288885;0.397395881;-0.214795972;0.266858618;0.209214328;-0.045949997;-0.257077461;-0.523535094;0.424406813;0.167246665;0.557221816;0.17802757;0.722019012;-0.170721127;0.47665009;-0.264233092;0.289162856;-0.674879774;0.128340918;-0.333285668;-0.409810854;0.534237944;-1.163987848;-1.238609615;-1.214359853
0.52731823;-0.00521986;-0.291496384;-0.903645651;-0.095909284;0.305878698;-0.298741792;-1.14025714;1.006154724;0.494121793;1.24744173;-0.492685711;-0.299320151;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.563936128;0.988288885;0.397395881;-0.214753108;0.24686157;0.196278731;-0.130694796;-0.324807673;-0.601700591;0.441036685;0.143034595;0.552086659;0.162486998;0.683107968;-0.092862234;0.460087549;-0.19298937;0.274286059;-0.653021527;0.121620937;-0.339149516;-0.41593247;0.524109513;-1.044361748;-1.118369231;-1.093387121
0.52731823;-0.00521986;-0.291496384;-0.903645651;-0.095909284;0.305878698;-0.298741792;-1.14025714;1.006154724;0.494121793;1.24744173;-0.492685711;-0.299320151;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.563936128;0.988288885;0.397395881;-0.214731676;0.236878345;0.189814294;-0.172781843;-0.358525381;-0.640526484;0.449332466;0.130956477;0.549524996;0.154734629;0.663697324;-0.054022515;0.451825374;-0.157449652;0.26686481;-0.642117614;0.118268696;-0.342089116;-0.418993036;0.519004724;-1.345489516;-1.421043302;-1.397904686
2.301200279;1.483222967;0.048276997;-0.755844768;0.241920966;-0.075300143;-0.426163248;-2.072270365;1.313504794;1.202742295;1.485290202;-1.354791149;1.150080118;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-1.191656809;-0.081922177;-0.389598697;0.031476278;0.388506587;0.354401051;-0.164641715;-0.371152359;-0.598183373;0.417370521;0.143662618;-0.25236251;0.134722648;0.167362284;-0.018198125;0.460087549;0.440839605;0.479591155;0.646062677;0.794049297;-0.422205716;-0.388534183;0.397290289;-0.899985421;0.009402649;-0.453065939
0.52731823;-0.00521986;-0.291496384;-0.903645651;-0.095909284;0.305878698;-0.298741792;-1.14025714;1.006154724;0.494121793;1.24744173;-0.492685711;-0.299320151;-0.282892638;-0.028202506;-0.396711949;0.320095269;0.085319666;-0.563936128;0.988288885;0.397395881;-0.220472193;0.237475102;0.189966875;-0.135023184;-0.315270749;-0.598886887;0.435845395;0.143537014;0.52910239;0.151596656;0.673072602;-0.081818962;0.460087549;-0.209477939;0.274286059;-0.684199544;0.104445647;-0.346354689;-0.40926635;0.506608041;-1.064986938;-1.139100332;-1.114244489
